playerID,yearID,stint,teamID,lgID,W,L,G,GS,CG,SHO,SV,IPouts,H,ER,HR,BB,SO,BAOpp,ERA,IBB,WP,HBP,BK,BFP,GF,R,SH,SF,GIDP
anderch01,2023,1,TBA,AL,0,0,2,0,0,0,1,15,2,0,0.0,1,2,0.118,0.0,0.0,0.0,0.0,0.0,18.0,2.0,0,0.0,0.0,0.0
anderch01,2023,2,COL,NL,1,6,17,17,0,0,0,244,88,52,17.0,32,62,0.282,5.75,0.0,1.0,7.0,0.0,354.0,0.0,53,1.0,2.0,9.0
anderch01,2024,1,BOS,AL,0,2,27,1,0,0,3,156,46,28,10.0,19,35,0.231,4.85,1.0,2.0,3.0,0.0,224.0,22.0,34,1.0,2.0,1.0
anderch01,2024,2,TEX,AL,0,0,2,0,0,0,0,19,9,7,2.0,2,7,0.321,9.95,0.0,1.0,1.0,0.0,31.0,1.0,7,0.0,0.0,0.0
anderdr02,2020,1,CHA,AL,0,1,1,0,0,0,0,4,4,6,2.0,2,2,0.5,40.5,0.0,1.0,0.0,0.0,10.0,0.0,6,0.0,0.0,0.0
anderdr02,2021,1,TEX,AL,1,1,9,1,0,0,0,66,20,8,1.0,6,9,0.238,3.27,0.0,1.0,1.0,0.0,91.0,3.0,8,0.0,0.0,2.0
andergr01,2023,1,TEX,AL,2,1,26,0,0,0,0,107,38,20,5.0,14,30,0.277,5.05,1.0,1.0,1.0,0.0,154.0,2.0,20,0.0,2.0,3.0
andergr01,2024,1,TEX,AL,0,1,23,0,0,0,1,80,33,24,11.0,10,29,0.303,8.1,3.0,0.0,1.0,0.0,120.0,10.0,24,0.0,0.0,4.0
andergr01,2025,1,MIL,NL,2,6,66,0,0,0,0,209,59,25,8.0,29,74,0.223,3.23,3.0,0.0,2.0,0.0,299.0,19.0,35,2.0,2.0,4.0
anderia01,2020,1,ATL,NL,3,2,6,6,0,0,0,97,21,7,1.0,14,41,0.172,1.95,0.0,4.0,2.0,0.0,138.0,0.0,11,0.0,0.0,1.0
anderia01,2021,1,ATL,NL,9,5,24,24,0,0,0,385,105,51,16.0,53,124,0.221,3.58,2.0,7.0,1.0,0.0,535.0,0.0,51,5.0,1.0,11.0
anderia01,2022,1,ATL,NL,10,6,22,22,0,0,0,335,115,62,12.0,54,97,0.264,5.0,0.0,4.0,1.0,0.0,493.0,0.0,63,0.0,2.0,9.0
anderia01,2025,1,LAA,AL,0,1,7,0,0,0,0,28,17,12,2.0,7,8,0.386,11.57,1.0,2.0,0.0,0.0,51.0,4.0,13,0.0,0.0,0.0
anderju01,2024,1,CHA,AL,1,2,56,0,0,0,1,160,48,26,5.0,32,57,0.234,4.39,1.0,1.0,3.0,0.0,242.0,14.0,29,1.0,1.0,3.0
anderni01,2020,1,TBA,AL,2,1,19,0,0,0,6,49,5,1,1.0,3,26,0.091,0.55,0.0,0.0,0.0,0.0,58.0,9.0,2,0.0,0.0,0.0
anderni01,2021,1,TBA,AL,0,1,6,0,0,0,1,18,4,3,2.0,2,1,0.19,4.5,0.0,0.0,0.0,0.0,24.0,2.0,3,0.0,1.0,1.0
anderni01,2023,1,ATL,NL,4,0,35,0,0,0,1,106,30,12,3.0,9,36,0.229,3.06,0.0,1.0,0.0,0.0,141.0,3.0,14,0.0,1.0,2.0
anderni01,2024,1,KCA,AL,3,1,37,0,0,0,1,107,35,16,6.0,15,29,0.259,4.04,1.0,1.0,1.0,0.0,153.0,19.0,17,0.0,2.0,3.0
anderni01,2025,1,COL,NL,0,0,12,0,0,0,0,44,17,10,3.0,2,10,0.288,6.14,0.0,0.0,0.0,0.0,61.0,2.0,10,0.0,0.0,1.0
andersh01,2020,1,SFN,NL,0,0,18,0,0,0,0,46,10,6,3.0,12,18,0.182,3.52,0.0,2.0,0.0,0.0,67.0,4.0,6,0.0,0.0,1.0
andersh01,2021,1,MIN,AL,0,0,4,0,0,0,0,26,13,9,1.0,5,8,0.317,9.35,0.0,0.0,1.0,0.0,47.0,0.0,12,0.0,0.0,0.0
andersh01,2021,2,BAL,AL,0,0,7,0,0,0,0,30,17,10,3.0,5,7,0.347,9.0,0.0,3.0,1.0,0.0,55.0,5.0,15,0.0,0.0,0.0
andersh01,2021,3,SDN,NL,0,0,5,0,0,0,0,14,6,3,0.0,2,4,0.316,5.79,1.0,0.0,0.0,0.0,22.0,1.0,3,0.0,1.0,0.0
andersh01,2022,1,TOR,AL,0,0,1,0,0,0,0,3,4,2,0.0,0,0,0.667,18.0,0.0,0.0,0.0,0.0,7.0,1.0,2,0.0,1.0,0.0
andersh01,2024,1,TEX,AL,0,0,2,0,0,0,0,10,6,2,0.0,1,3,0.375,5.4,0.0,0.0,0.0,0.0,17.0,1.0,2,0.0,0.0,0.0
andersh01,2024,2,MIA,NL,0,2,4,2,0,0,0,39,28,13,3.0,0,7,0.424,9.0,0.0,2.0,1.0,0.0,68.0,2.0,17,0.0,1.0,1.0
andersh01,2025,1,LAA,AL,1,0,7,0,0,0,0,34,20,13,6.0,3,11,0.377,10.32,0.0,0.0,0.0,0.0,56.0,2.0,13,0.0,0.0,1.0
anderta01,2021,1,PIT,NL,0,0,1,0,0,0,0,15,5,2,0.0,0,1,0.263,3.6,0.0,0.0,0.0,0.0,19.0,0.0,2,0.0,0.0,1.0
anderty01,2020,1,SFN,NL,4,3,13,11,1,0,0,179,58,29,5.0,25,41,0.256,4.37,0.0,1.0,4.0,0.0,260.0,0.0,32,1.0,3.0,4.0
anderty01,2021,1,PIT,NL,5,8,18,18,0,0,0,310,99,50,16.0,25,86,0.251,4.35,0.0,0.0,1.0,0.0,430.0,0.0,52,6.0,4.0,6.0
anderty01,2021,2,SEA,AL,2,3,13,13,0,0,0,191,71,34,11.0,13,48,0.28,4.81,2.0,1.0,0.0,1.0,273.0,0.0,35,3.0,3.0,2.0
anderty01,2022,1,LAN,NL,15,5,30,28,0,0,0,536,145,51,14.0,34,138,0.221,2.57,0.0,6.0,9.0,0.0,707.0,0.0,57,3.0,4.0,17.0
anderty01,2023,1,LAA,AL,6,6,27,25,0,0,0,423,146,85,20.0,64,119,0.266,5.43,1.0,6.0,7.0,2.0,629.0,0.0,90,2.0,7.0,7.0
anderty01,2024,1,LAA,AL,10,15,31,31,0,0,0,538,158,76,24.0,73,142,0.232,3.81,2.0,3.0,7.0,1.0,765.0,0.0,83,0.0,4.0,6.0
anderty01,2025,1,LAA,AL,2,8,26,26,0,0,0,409,135,69,28.0,57,104,0.253,4.56,4.0,5.0,3.0,3.0,599.0,0.0,73,0.0,6.0,7.0
andrecl02,2023,1,MIL,NL,0,1,4,0,0,0,0,10,10,10,3.0,2,4,0.5,27.0,0.0,1.0,0.0,0.0,22.0,1.0,11,0.0,0.0,0.0
andrecl02,2024,1,NYA,AL,0,0,1,0,0,0,0,1,1,1,1.0,0,1,0.5,27.0,0.0,0.0,1.0,0.0,3.0,0.0,1,0.0,0.0,0.0
andrima01,2020,1,LAA,AL,2,4,16,1,0,0,2,96,21,16,5.0,11,33,0.184,4.5,0.0,0.0,1.0,0.0,126.0,3.0,17,0.0,0.0,5.0
andrima01,2021,1,BOS,AL,2,3,26,0,0,0,1,112,55,25,7.0,11,38,0.344,6.03,0.0,0.0,3.0,1.0,177.0,7.0,29,1.0,2.0,5.0
andrima01,2021,2,SEA,AL,0,0,8,0,0,0,0,33,10,3,0.0,2,12,0.244,2.45,0.0,0.0,1.0,0.0,45.0,6.0,6,0.0,1.0,2.0
andrima01,2024,1,MIA,NL,0,1,4,0,0,0,0,18,7,4,2.0,1,7,0.28,6.0,1.0,0.0,0.0,0.0,26.0,4.0,5,0.0,0.0,0.0
antonte01,2020,1,CIN,NL,0,3,13,4,0,0,0,106,20,11,4.0,16,45,0.165,2.8,0.0,2.0,2.0,0.0,141.0,1.0,11,0.0,2.0,4.0
antonte01,2021,1,CIN,NL,2,0,23,0,0,0,3,101,17,8,3.0,13,42,0.152,2.14,0.0,1.0,3.0,0.0,128.0,4.0,8,0.0,0.0,5.0
antonte01,2023,1,CIN,NL,0,0,5,1,0,0,0,17,3,1,0.0,2,7,0.158,1.59,0.0,0.0,0.0,0.0,21.0,0.0,1,0.0,0.0,1.0
antonte01,2024,1,CIN,NL,0,0,4,0,0,0,0,6,2,1,0.0,4,2,0.286,4.5,0.0,0.0,0.0,0.0,11.0,2.0,2,0.0,0.0,0.0
appelma01,2022,1,PHI,NL,0,0,6,0,0,0,0,31,9,2,0.0,3,5,0.243,1.74,0.0,0.0,0.0,0.0,40.0,3.0,2,0.0,0.0,2.0
aranovi01,2022,1,WAS,NL,1,1,43,0,0,0,1,126,47,21,5.0,12,44,0.278,4.5,0.0,6.0,4.0,0.0,187.0,7.0,30,1.0,1.0,5.0
arauzjo01,2021,1,BOS,AL,0,0,1,0,0,0,0,3,2,1,0.0,0,0,0.5,9.0,0.0,0.0,0.0,0.0,5.0,1.0,1,0.0,1.0,0.0
archech01,2021,1,TBA,AL,1,1,6,5,0,0,0,58,18,10,3.0,8,21,0.24,4.66,0.0,1.0,0.0,0.0,83.0,0.0,11,0.0,0.0,2.0
archech01,2022,1,MIN,AL,2,8,25,25,0,0,0,308,87,52,12.0,48,84,0.228,4.56,0.0,3.0,3.0,0.0,437.0,0.0,56,0.0,4.0,10.0
arciaor01,2020,1,MIL,NL,0,0,2,0,0,0,0,6,4,4,1.0,1,0,0.444,18.0,0.0,0.0,0.0,0.0,11.0,2.0,4,0.0,1.0,0.0
arciaor01,2022,1,ATL,NL,0,0,1,0,0,0,0,3,0,0,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0,0.0,0.0,0.0
ariaslu01,2025,1,MIA,NL,0,0,7,0,0,0,0,31,17,13,2.0,5,10,0.362,11.32,0.0,1.0,2.0,0.0,55.0,5.0,13,0.0,1.0,0.0
arihako01,2021,1,TEX,AL,2,4,10,10,0,0,0,122,45,30,11.0,13,24,0.281,6.64,0.0,1.0,4.0,0.0,178.0,0.0,31,0.0,1.0,6.0
arihako01,2022,1,TEX,AL,1,3,5,4,0,0,0,60,36,21,4.0,11,14,0.387,9.45,0.0,0.0,3.0,0.0,108.0,0.0,22,1.0,0.0,3.0
armstsh01,2020,1,BAL,AL,2,0,14,0,0,0,0,45,9,3,1.0,3,14,0.17,1.8,0.0,2.0,1.0,0.0,57.0,2.0,6,0.0,0.0,3.0
armstsh01,2021,1,BAL,AL,0,0,20,0,0,0,0,60,28,19,5.0,10,22,0.318,8.55,0.0,0.0,1.0,0.0,100.0,8.0,20,0.0,1.0,0.0
armstsh01,2021,2,TBA,AL,1,0,11,0,0,0,0,48,11,8,5.0,5,22,0.186,4.5,0.0,0.0,1.0,0.0,65.0,3.0,8,0.0,0.0,0.0
armstsh01,2022,1,MIA,NL,0,0,7,0,0,0,0,20,10,8,1.0,3,5,0.333,10.8,0.0,1.0,0.0,0.0,34.0,1.0,10,0.0,1.0,0.0
armstsh01,2022,2,TBA,AL,2,3,43,3,0,0,2,165,56,22,6.0,14,61,0.264,3.6,2.0,2.0,4.0,0.0,235.0,18.0,22,1.0,4.0,3.0
armstsh01,2023,1,TBA,AL,1,0,39,6,0,0,0,156,36,8,2.0,11,54,0.188,1.38,0.0,0.0,4.0,0.0,207.0,5.0,12,0.0,1.0,2.0
armstsh01,2024,1,TBA,AL,2,2,38,7,0,0,1,140,56,28,5.0,19,50,0.292,5.4,0.0,1.0,2.0,1.0,214.0,4.0,30,0.0,1.0,2.0
armstsh01,2024,2,SLN,NL,1,0,11,0,0,0,0,38,11,4,1.0,2,12,0.234,2.84,0.0,0.0,0.0,0.0,49.0,3.0,4,0.0,0.0,0.0
armstsh01,2024,3,CHN,NL,0,1,8,0,0,0,0,22,10,4,0.0,4,4,0.37,4.91,0.0,0.0,0.0,0.0,32.0,2.0,4,1.0,0.0,3.0
armstsh01,2025,1,TEX,AL,4,3,71,2,0,0,9,222,40,19,5.0,20,74,0.157,2.31,0.0,3.0,6.0,0.0,284.0,22.0,21,0.0,4.0,4.0
arrieja01,2020,1,PHI,NL,4,4,9,9,0,0,0,133,51,25,6.0,16,32,0.298,5.08,0.0,4.0,1.0,0.0,190.0,0.0,25,0.0,2.0,9.0
arrieja01,2021,1,CHN,NL,5,11,20,20,0,0,0,259,113,66,21.0,39,74,0.315,6.88,3.0,3.0,4.0,0.0,409.0,0.0,75,2.0,5.0,9.0
arrieja01,2021,2,SDN,NL,0,3,4,4,0,0,0,37,18,15,3.0,5,9,0.353,10.95,0.0,0.0,2.0,0.0,60.0,0.0,16,1.0,1.0,0.0
arrigsp01,2024,1,HOU,AL,7,13,29,28,0,0,0,435,139,73,21.0,65,171,0.25,4.53,0.0,3.0,7.0,0.0,632.0,0.0,80,0.0,3.0,5.0
arrigsp01,2025,1,HOU,AL,1,5,7,7,0,0,0,106,30,21,6.0,20,31,0.229,5.35,0.0,0.0,3.0,0.0,156.0,0.0,21,0.0,2.0,2.0
arroych01,2021,1,BOS,AL,0,0,1,0,0,0,0,3,1,0,1.0,1,0,0.25,0.0,0.0,0.0,0.0,0.0,5.0,1.0,2,0.0,0.0,1.0
ashbyaa01,2021,1,MIL,NL,3,2,13,4,0,0,1,95,25,16,4.0,12,39,0.21,4.55,0.0,1.0,1.0,0.0,133.0,3.0,20,0.0,1.0,1.0
ashbyaa01,2022,1,MIL,NL,2,10,27,19,0,0,1,322,106,53,15.0,47,126,0.254,4.44,0.0,7.0,6.0,1.0,475.0,2.0,62,1.0,3.0,10.0
ashbyaa01,2024,1,MIL,NL,1,2,14,2,0,0,0,85,20,9,2.0,10,33,0.187,2.86,0.0,1.0,0.0,0.0,119.0,3.0,13,1.0,1.0,1.0
ashbyaa01,2025,1,MIL,NL,5,2,43,1,0,0,3,200,54,16,3.0,24,76,0.226,2.16,0.0,6.0,4.0,0.0,270.0,9.0,16,2.0,1.0,9.0
ashcrbr01,2025,1,PIT,NL,4,4,26,8,0,0,0,209,63,21,3.0,24,71,0.239,2.71,1.0,1.0,2.0,0.0,292.0,6.0,22,1.0,1.0,2.0
ashcrgr01,2022,1,CIN,NL,5,6,19,19,0,0,0,315,119,57,11.0,30,71,0.281,4.89,1.0,9.0,8.0,0.0,464.0,0.0,61,0.0,3.0,8.0
ashcrgr01,2023,1,CIN,NL,7,9,26,26,0,0,0,437,148,77,23.0,52,111,0.265,4.76,0.0,3.0,10.0,1.0,624.0,0.0,78,1.0,2.0,21.0
ashcrgr01,2024,1,CIN,NL,5,5,15,15,0,0,0,232,89,45,11.0,27,57,0.282,5.24,0.0,4.0,6.0,0.0,350.0,0.0,50,0.0,1.0,8.0
ashcrgr01,2025,1,CIN,NL,8,5,62,0,0,0,0,196,68,29,2.0,25,64,0.268,3.99,0.0,5.0,0.0,0.0,284.0,5.0,37,5.0,0.0,8.0
assadja01,2022,1,CHN,NL,2,2,9,8,0,0,0,113,35,13,4.0,20,30,0.24,3.11,0.0,1.0,0.0,0.0,166.0,0.0,14,0.0,0.0,1.0
assadja01,2023,1,CHN,NL,5,3,32,10,0,0,0,328,93,37,13.0,41,94,0.231,3.05,1.0,3.0,3.0,1.0,449.0,9.0,38,1.0,2.0,10.0
assadja01,2024,1,CHN,NL,7,6,29,29,0,0,0,441,143,61,20.0,63,124,0.254,3.73,0.0,5.0,5.0,0.0,638.0,0.0,64,3.0,4.0,10.0
assadja01,2025,1,CHN,NL,4,1,8,7,0,0,0,111,33,15,3.0,12,23,0.243,3.65,0.0,1.0,4.0,0.0,153.0,0.0,15,0.0,1.0,5.0
astudwi01,2021,1,MIN,AL,0,0,4,0,0,0,0,12,1,1,1.0,2,0,0.071,2.25,0.0,0.0,0.0,0.0,16.0,4.0,1,0.0,0.0,1.0
astudwi01,2022,1,MIA,NL,0,0,2,0,0,0,0,6,0,0,0.0,2,0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,2.0,0,0.0,0.0,1.0
avilalu01,2020,1,NYA,AL,0,0,10,0,0,0,0,25,9,4,2.0,5,9,0.265,4.32,0.0,0.0,0.0,0.0,39.0,1.0,4,0.0,0.0,1.0
avilalu01,2021,1,WAS,NL,0,1,4,0,0,0,0,15,7,7,1.0,3,4,0.333,12.6,0.0,0.0,1.0,0.0,27.0,0.0,7,0.0,2.0,0.0
avilalu02,2025,1,KCA,AL,1,1,13,0,0,0,0,42,7,2,0.0,6,16,0.143,1.29,0.0,0.0,0.0,0.0,56.0,9.0,2,0.0,1.0,0.0
avilani01,2024,1,SFN,NL,1,0,8,0,0,0,0,35,17,11,2.0,3,14,0.34,8.49,0.0,0.0,0.0,0.0,55.0,4.0,12,0.0,2.0,0.0
avilape01,2021,1,SDN,NL,0,1,1,1,0,0,0,12,4,1,1.0,3,5,0.235,2.25,0.0,0.0,0.0,0.0,20.0,0.0,2,0.0,0.0,0.0
avilape01,2022,1,SDN,NL,0,0,2,0,0,0,0,12,3,2,1.0,1,5,0.188,4.5,0.0,1.0,1.0,0.0,18.0,1.0,3,0.0,0.0,0.0
avilape01,2023,1,SDN,NL,2,2,14,6,0,0,0,151,43,18,3.0,25,54,0.23,3.22,0.0,5.0,5.0,1.0,220.0,2.0,23,2.0,1.0,6.0
avilape01,2024,1,SDN,NL,1,0,4,0,0,0,0,24,5,8,1.0,6,9,0.192,9.0,0.0,3.0,1.0,0.0,35.0,2.0,8,1.0,1.0,1.0
avilape01,2024,2,CLE,AL,5,1,50,0,0,0,1,224,68,27,7.0,30,73,0.243,3.25,1.0,4.0,3.0,0.0,318.0,15.0,30,0.0,5.0,8.0
axforjo01,2021,1,MIL,NL,0,0,1,0,0,0,0,1,2,2,0.0,1,0,0.667,54.0,0.0,0.0,1.0,0.0,5.0,0.0,2,0.0,0.0,0.0
bachala01,2024,1,MIA,NL,0,1,10,0,0,0,0,28,10,4,2.0,4,11,0.278,3.86,0.0,0.0,0.0,0.0,40.0,0.0,5,0.0,0.0,2.0
bachala01,2025,1,MIA,NL,8,2,53,1,0,0,3,213,55,31,10.0,30,75,0.213,3.93,3.0,5.0,3.0,0.0,296.0,12.0,34,1.0,4.0,5.0
bachmsa01,2023,1,LAA,AL,1,2,11,0,0,0,1,51,17,6,0.0,11,14,0.262,3.18,1.0,3.0,1.0,0.0,77.0,4.0,7,0.0,0.0,4.0
bachmsa01,2025,1,LAA,AL,2,3,23,0,0,0,0,61,22,14,1.0,10,18,0.268,6.2,0.0,2.0,1.0,0.0,94.0,5.0,15,1.0,0.0,2.0
backhky01,2025,1,ARI,NL,0,3,32,0,0,0,2,76,28,13,3.0,8,22,0.283,4.62,0.0,1.0,3.0,0.0,115.0,10.0,14,3.0,2.0,3.0
bacusda01,2020,1,WAS,NL,0,0,11,0,0,0,0,34,14,10,1.0,9,7,0.298,7.94,0.0,0.0,0.0,0.0,57.0,3.0,10,0.0,1.0,1.0
baezmi01,2020,1,SDN,NL,0,0,3,1,0,0,0,14,7,4,0.0,2,7,0.333,7.71,0.0,0.0,0.0,1.0,23.0,1.0,4,0.0,0.0,0.0
baezmi01,2022,1,SDN,NL,0,0,2,0,0,0,0,6,1,0,0.0,0,2,0.143,0.0,0.0,1.0,0.0,0.0,7.0,2.0,0,0.0,0.0,0.0
baezpe01,2020,1,LAN,NL,0,0,18,0,0,0,2,51,10,6,2.0,7,13,0.159,3.18,0.0,0.0,0.0,0.0,70.0,2.0,8,0.0,0.0,0.0
baezpe01,2021,1,HOU,AL,0,0,4,0,0,0,0,13,2,1,1.0,1,5,0.143,2.08,0.0,1.0,0.0,0.0,15.0,3.0,1,0.0,0.0,1.0
baezpe01,2022,1,HOU,AL,0,0,3,0,0,0,0,7,5,3,0.0,3,2,0.417,11.57,0.0,0.0,0.0,1.0,16.0,1.0,6,0.0,1.0,0.0
bailebr01,2020,1,HOU,AL,0,0,5,0,0,0,0,22,6,2,1.0,3,4,0.231,2.45,0.0,1.0,1.0,0.0,30.0,1.0,2,0.0,0.0,0.0
baileho02,2020,1,MIN,AL,1,0,2,2,0,0,0,24,6,3,1.0,3,7,0.207,3.38,0.0,0.0,1.0,0.0,33.0,0.0,3,0.0,0.0,1.0
bakerbr01,2021,1,TOR,AL,0,0,1,0,0,0,0,3,1,0,0.0,0,1,0.25,0.0,0.0,2.0,0.0,0.0,4.0,0.0,0,0.0,0.0,0.0
bakerbr01,2022,1,BAL,AL,4,3,66,2,0,0,1,209,60,27,3.0,26,76,0.23,3.49,1.0,2.0,3.0,0.0,291.0,11.0,29,0.0,1.0,6.0
bakerbr01,2023,1,BAL,AL,4,3,46,0,0,0,0,135,33,18,4.0,24,51,0.21,3.6,2.0,3.0,1.0,0.0,186.0,2.0,19,1.0,3.0,2.0
bakerbr01,2024,1,BAL,AL,1,1,19,0,0,0,0,70,20,13,3.0,7,23,0.235,5.01,0.0,0.0,0.0,0.0,93.0,4.0,14,0.0,1.0,3.0
bakerbr01,2025,1,BAL,AL,3,2,42,0,0,0,2,115,33,15,8.0,9,49,0.232,3.52,0.0,1.0,0.0,0.0,151.0,7.0,17,0.0,0.0,4.0
bakerbr01,2025,2,TBA,AL,1,2,31,0,0,0,1,91,26,16,5.0,8,34,0.23,4.75,0.0,1.0,0.0,0.0,123.0,5.0,16,1.0,1.0,2.0
balazjo02,2023,1,MIN,AL,1,0,18,0,0,0,0,73,26,12,5.0,12,17,0.274,4.44,0.0,3.0,0.0,0.0,108.0,5.0,13,0.0,1.0,3.0
baldoal01,2021,1,WAS,NL,0,1,14,0,0,0,0,32,10,10,3.0,7,12,0.244,8.44,0.0,1.0,0.0,0.0,49.0,1.0,10,1.0,0.0,0.0
bandaan01,2020,1,TBA,AL,1,0,4,0,0,0,1,21,10,8,1.0,5,4,0.345,10.29,0.0,0.0,2.0,0.0,36.0,3.0,9,0.0,0.0,3.0
bandaan01,2021,1,NYN,NL,1,0,5,0,0,0,0,22,14,6,2.0,1,7,0.4,7.36,0.0,1.0,0.0,0.0,37.0,3.0,8,0.0,1.0,1.0
bandaan01,2021,2,PIT,NL,1,2,25,0,0,0,0,79,25,10,4.0,12,25,0.248,3.42,1.0,2.0,2.0,0.0,116.0,2.0,10,0.0,1.0,2.0
bandaan01,2022,1,PIT,NL,1,0,23,0,0,0,0,59,34,14,3.0,5,22,0.374,6.41,2.0,1.0,1.0,0.0,98.0,1.0,14,0.0,1.0,1.0
bandaan01,2022,2,TOR,AL,0,1,7,1,0,0,0,19,7,3,1.0,3,7,0.292,4.26,0.0,0.0,0.0,0.0,27.0,2.0,3,0.0,0.0,0.0
bandaan01,2022,3,NYA,AL,0,0,2,0,0,0,0,2,2,3,0.0,5,1,0.5,40.5,0.0,0.0,1.0,0.0,10.0,0.0,3,0.0,0.0,0.0
bandaan01,2023,1,WAS,NL,0,0,10,0,0,0,0,21,9,5,1.0,5,6,0.321,6.43,0.0,1.0,1.0,0.0,35.0,5.0,5,0.0,1.0,0.0
bandaan01,2024,1,LAN,NL,3,2,48,2,0,0,2,149,44,17,5.0,18,50,0.238,3.08,6.0,1.0,2.0,0.0,209.0,9.0,19,2.0,2.0,1.0
bandaan01,2025,1,LAN,NL,5,1,71,1,0,0,0,195,45,23,8.0,34,61,0.197,3.18,6.0,7.0,2.0,0.0,268.0,15.0,23,0.0,3.0,3.0
banksta01,2022,1,CHA,AL,2,0,35,0,0,0,0,159,42,18,5.0,18,49,0.213,3.06,0.0,2.0,1.0,0.0,217.0,15.0,25,0.0,1.0,3.0
banksta01,2023,1,CHA,AL,1,4,32,3,0,0,1,183,59,30,10.0,16,51,0.254,4.43,1.0,1.0,4.0,0.0,255.0,9.0,32,0.0,3.0,6.0
banksta01,2024,1,CHA,AL,2,2,41,1,0,0,2,144,47,22,5.0,15,55,0.257,4.13,2.0,0.0,2.0,0.0,205.0,8.0,30,1.0,4.0,3.0
banksta01,2024,2,PHI,NL,0,1,22,1,0,0,0,73,22,10,1.0,10,23,0.234,3.7,0.0,0.0,1.0,0.0,106.0,8.0,11,0.0,1.0,0.0
banksta01,2025,1,PHI,NL,6,2,69,1,0,0,1,202,56,23,9.0,12,61,0.224,3.07,1.0,2.0,1.0,0.0,267.0,10.0,24,3.0,1.0,3.0
banuema01,2022,1,NYA,AL,0,0,4,0,0,0,1,25,7,2,0.0,3,8,0.219,2.16,0.0,0.0,0.0,0.0,35.0,3.0,2,0.0,0.0,0.0
banuema01,2022,2,PIT,NL,2,1,31,0,0,0,0,98,25,18,2.0,18,34,0.214,4.96,1.0,0.0,3.0,0.0,140.0,4.0,21,1.0,1.0,5.0
baragca01,2020,1,SFN,NL,5,1,24,1,0,0,0,67,17,10,3.0,5,19,0.21,4.03,0.0,1.0,1.0,0.0,88.0,2.0,10,0.0,1.0,1.0
baragca01,2021,1,SFN,NL,2,1,25,0,0,0,2,69,19,4,1.0,12,16,0.235,1.57,2.0,0.0,3.0,0.0,98.0,5.0,7,0.0,2.0,2.0
barcohu01,2025,1,PIT,NL,1,0,2,0,0,0,0,9,3,0,0.0,0,3,0.25,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0,0.0,0.0,0.0
bardda01,2020,1,COL,NL,4,2,23,0,0,0,6,74,22,10,2.0,10,27,0.237,3.65,2.0,1.0,3.0,0.0,106.0,10.0,10,0.0,0.0,3.0
bardda01,2021,1,COL,NL,7,8,67,0,0,0,20,197,69,38,8.0,36,80,0.265,5.21,1.0,4.0,7.0,0.0,304.0,44.0,41,1.0,0.0,3.0
bardda01,2022,1,COL,NL,6,4,57,0,0,0,34,181,35,12,3.0,25,69,0.162,1.79,1.0,3.0,3.0,0.0,245.0,48.0,15,0.0,1.0,1.0
bardda01,2023,1,COL,NL,4,2,50,0,0,0,1,148,35,25,5.0,49,47,0.206,4.56,3.0,2.0,8.0,1.0,232.0,11.0,30,0.0,5.0,5.0
bardlu01,2020,1,LAA,AL,0,0,6,0,0,0,0,16,7,4,2.0,0,7,0.304,6.75,0.0,0.0,0.0,1.0,23.0,3.0,4,0.0,0.0,0.0
bardlu01,2022,1,TBA,AL,1,1,8,0,0,0,0,42,7,3,0.0,7,8,0.152,1.93,0.0,0.0,2.0,1.0,56.0,4.0,3,1.0,0.0,0.0
bardlu01,2022,2,NYA,AL,0,0,1,0,0,0,0,3,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0,0.0,0.0,0.0
barkelu01,2022,1,MIL,NL,0,0,3,0,0,0,0,12,7,5,2.0,0,3,0.368,11.25,0.0,1.0,0.0,0.0,19.0,2.0,5,0.0,0.0,0.0
barlojo01,2021,1,TEX,AL,0,2,31,0,0,0,11,87,12,5,2.0,12,27,0.124,1.55,0.0,1.0,0.0,0.0,111.0,18.0,9,0.0,2.0,2.0
barlojo01,2022,1,TEX,AL,3,1,35,0,0,0,13,105,27,15,5.0,13,28,0.213,3.86,0.0,0.0,4.0,0.0,146.0,26.0,18,0.0,2.0,2.0
barlojo01,2023,1,TEX,AL,1,1,13,0,0,0,0,29,13,5,2.0,2,6,0.31,4.66,0.0,0.0,0.0,0.0,44.0,4.0,5,0.0,0.0,0.0
barlosc01,2020,1,KCA,AL,2,1,32,0,0,0,2,90,27,14,4.0,9,39,0.239,4.2,2.0,2.0,2.0,0.0,125.0,7.0,14,0.0,1.0,2.0
barlosc01,2021,1,KCA,AL,5,3,71,0,0,0,16,223,61,20,4.0,28,91,0.223,2.42,2.0,4.0,2.0,0.0,306.0,28.0,20,0.0,2.0,4.0
barlosc01,2022,1,KCA,AL,7,4,69,0,0,0,24,223,52,18,9.0,22,77,0.198,2.18,1.0,5.0,3.0,0.0,290.0,47.0,23,0.0,3.0,10.0
barlosc01,2023,1,KCA,AL,2,4,38,0,0,0,13,116,38,23,3.0,22,47,0.255,5.35,1.0,3.0,1.0,0.0,176.0,31.0,26,2.0,2.0,1.0
