playerID,yearID,stint,teamID,lgID,G,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,IBB,HBP,SH,SF,GIDP,WAR
anderti01,2024,1,MIA,NL,65,234,16,50,3,0,0,9.0,4.0,4.0,7,68.0,0.0,0.0,0.0,0.0,6.0,-1.3
anderti01,2025,1,LAA,AL,31,83,8,17,3,0,0,3.0,1.0,1.0,3,29.0,0.0,3.0,1.0,0.0,1.0,0.0
anderty01,2021,1,PIT,NL,18,37,1,4,0,0,1,1.0,0.0,0.0,0,27.0,0.0,0.0,0.0,0.0,0.0,0.0
anderty01,2021,2,SEA,AL,13,2,0,0,0,0,0,0.0,0.0,0.0,1,2.0,0.0,0.0,0.0,0.0,0.0,0.0
anderty01,2022,1,LAN,NL,31,1,0,0,0,0,0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
andrejo03,2021,1,SDN,NL,7,6,2,1,1,0,0,0.0,0.0,0.0,1,3.0,0.0,0.0,0.0,0.0,0.0,0.0
andruel01,2020,1,TEX,AL,29,103,11,20,5,0,3,7.0,3.0,1.0,8,15.0,0.0,0.0,0.0,0.0,5.0,-0.3
andruel01,2021,1,OAK,AL,146,497,60,121,25,2,3,37.0,12.0,2.0,31,81.0,2.0,6.0,3.0,4.0,14.0,0.6
andruel01,2022,1,OAK,AL,106,354,41,84,24,0,8,30.0,7.0,4.0,30,62.0,0.0,2.0,0.0,0.0,10.0,1.4
andruel01,2022,2,CHA,AL,43,181,25,49,8,0,9,28.0,11.0,0.0,9,30.0,0.0,1.0,0.0,0.0,1.0,1.7
andruel01,2023,1,CHA,AL,112,374,39,94,20,1,6,44.0,12.0,4.0,25,71.0,1.0,4.0,1.0,2.0,11.0,0.7
andujmi01,2020,1,NYA,AL,21,62,5,15,2,1,1,5.0,0.0,0.0,3,9.0,0.0,0.0,0.0,0.0,1.0,-0.4
andujmi01,2021,1,NYA,AL,45,154,19,39,2,0,6,12.0,0.0,1.0,7,28.0,0.0,0.0,0.0,1.0,8.0,-0.5
andujmi01,2022,1,NYA,AL,27,96,9,22,2,0,1,8.0,4.0,0.0,3,22.0,0.0,0.0,0.0,1.0,0.0,0.2
andujmi01,2022,2,PIT,NL,9,36,4,9,3,1,0,9.0,0.0,1.0,2,5.0,0.0,0.0,0.0,2.0,1.0,-0.1
andujmi01,2023,1,PIT,NL,30,84,9,21,7,0,4,18.0,2.0,0.0,6,13.0,0.0,0.0,0.0,0.0,1.0,0.1
andujmi01,2024,1,OAK,AL,75,302,31,86,14,1,4,30.0,3.0,2.0,13,42.0,0.0,3.0,0.0,1.0,10.0,0.4
andujmi01,2025,1,ATH,AL,60,218,22,65,10,1,6,27.0,1.0,0.0,11,30.0,1.0,0.0,0.0,2.0,5.0,0.2
andujmi01,2025,2,CIN,NL,34,103,14,37,7,0,4,17.0,0.0,0.0,6,19.0,0.0,1.0,0.0,0.0,3.0,0.6
anthoro01,2025,1,BOS,AL,71,257,48,75,18,1,8,32.0,4.0,1.0,40,84.0,0.0,5.0,0.0,1.0,2.0,3.1
antonte01,2021,1,CIN,NL,23,3,1,0,0,0,0,0.0,0.0,0.0,1,3.0,0.0,0.0,1.0,0.0,0.0,0.0
apostsh01,2020,1,TEX,AL,7,20,1,2,1,0,0,0.0,0.0,0.0,1,9.0,0.0,0.0,0.0,0.0,0.0,-0.5
aquinar01,2020,1,CIN,NL,23,47,7,8,1,0,2,8.0,1.0,0.0,6,18.0,0.0,3.0,0.0,0.0,1.0,-0.1
aquinar01,2021,1,CIN,NL,84,174,25,33,6,1,10,23.0,2.0,2.0,27,75.0,2.0,1.0,0.0,2.0,0.0,-0.3
aquinar01,2022,1,CIN,NL,80,259,24,51,13,0,10,30.0,2.0,3.0,17,101.0,0.0,0.0,0.0,0.0,1.0,1.3
arandjo01,2022,1,TBA,AL,32,78,10,15,4,0,2,6.0,0.0,0.0,8,23.0,1.0,1.0,0.0,0.0,1.0,-0.2
arandjo01,2023,1,TBA,AL,34,87,13,20,4,1,2,13.0,0.0,0.0,13,31.0,1.0,2.0,0.0,1.0,1.0,0.2
arandjo01,2024,1,TBA,AL,44,128,22,30,7,0,6,14.0,0.0,0.0,12,32.0,0.0,2.0,0.0,1.0,2.0,0.7
arandjo01,2025,1,TBA,AL,106,370,56,117,22,0,14,59.0,0.0,2.0,41,107.0,3.0,8.0,0.0,3.0,9.0,3.5
arauzjo01,2020,1,BOS,AL,25,72,8,18,2,0,1,9.0,0.0,0.0,8,21.0,0.0,0.0,0.0,0.0,0.0,-0.1
arauzjo01,2021,1,BOS,AL,28,65,9,12,3,0,3,8.0,0.0,0.0,8,15.0,0.0,0.0,2.0,0.0,2.0,0.1
arauzjo01,2022,1,BOS,AL,6,10,1,0,0,0,0,1.0,0.0,0.0,0,3.0,0.0,0.0,1.0,1.0,0.0,-0.4
arauzjo01,2022,2,BAL,AL,9,28,2,5,0,0,1,4.0,0.0,0.0,1,9.0,0.0,0.0,0.0,0.0,0.0,-0.1
arauzjo01,2023,1,NYN,NL,27,59,3,8,0,0,3,9.0,0.0,0.0,5,18.0,0.0,0.0,2.0,0.0,1.0,-0.3
arciaor01,2020,1,MIL,NL,59,173,22,45,10,1,5,20.0,2.0,0.0,14,32.0,0.0,1.0,0.0,1.0,10.0,0.3
arciaor01,2021,1,MIL,NL,4,11,0,1,0,0,0,1.0,0.0,0.0,0,3.0,0.0,0.0,0.0,0.0,0.0,-0.1
arciaor01,2021,2,ATL,NL,32,70,9,15,3,0,2,13.0,1.0,0.0,7,16.0,1.0,0.0,0.0,1.0,2.0,-0.1
arciaor01,2022,1,ATL,NL,68,209,25,51,9,0,9,30.0,0.0,0.0,21,51.0,0.0,2.0,0.0,2.0,7.0,0.8
arciaor01,2023,1,ATL,NL,139,488,66,129,25,0,17,65.0,1.0,0.0,39,102.0,0.0,3.0,0.0,3.0,14.0,1.7
arciaor01,2024,1,ATL,NL,157,551,50,120,24,0,17,46.0,2.0,0.0,41,128.0,1.0,2.0,1.0,7.0,16.0,0.5
arciaor01,2025,1,ATL,NL,14,31,1,6,1,0,0,1.0,0.0,0.0,1,8.0,0.0,0.0,0.0,0.0,0.0,-0.1
arciaor01,2025,2,COL,NL,62,172,12,35,6,1,3,12.0,0.0,1.0,9,39.0,0.0,0.0,0.0,1.0,4.0,-1.1
arenano01,2020,1,COL,NL,48,182,23,46,9,0,8,26.0,0.0,0.0,15,20.0,3.0,0.0,0.0,4.0,7.0,1.5
arenano01,2021,1,SLN,NL,157,593,81,151,34,3,34,105.0,2.0,0.0,50,96.0,8.0,3.0,0.0,7.0,20.0,4.3
arenano01,2022,1,SLN,NL,148,557,73,163,42,1,30,103.0,5.0,3.0,52,72.0,3.0,7.0,0.0,4.0,15.0,7.9
arenano01,2023,1,SLN,NL,144,560,71,149,26,2,26,93.0,3.0,3.0,41,101.0,5.0,3.0,0.0,8.0,21.0,2.2
arenano01,2024,1,SLN,NL,152,578,70,157,23,0,16,71.0,2.0,2.0,44,92.0,2.0,5.0,0.0,7.0,15.0,2.7
arenano01,2025,1,SLN,NL,107,401,48,95,18,1,12,52.0,3.0,0.0,28,49.0,4.0,3.0,0.0,4.0,10.0,1.3
ariasga01,2022,1,CLE,AL,16,47,9,9,1,1,1,5.0,1.0,0.0,8,16.0,0.0,1.0,1.0,0.0,1.0,0.1
ariasga01,2023,1,CLE,AL,122,315,36,66,15,0,10,26.0,3.0,4.0,28,113.0,0.0,1.0,0.0,1.0,9.0,-0.2
ariasga01,2024,1,CLE,AL,53,153,15,34,9,1,3,15.0,5.0,2.0,6,53.0,0.0,1.0,0.0,1.0,4.0,-0.4
ariasga01,2025,1,CLE,AL,129,432,44,95,25,2,11,54.0,8.0,4.0,27,162.0,1.0,7.0,1.0,4.0,8.0,1.1
arihako01,2021,1,TEX,AL,10,2,0,0,0,0,0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
arozara01,2020,1,TBA,AL,23,64,15,18,2,0,7,11.0,4.0,0.0,6,22.0,0.0,5.0,0.0,1.0,2.0,0.9
arozara01,2021,1,TBA,AL,141,529,94,145,32,3,20,69.0,20.0,10.0,56,170.0,4.0,14.0,0.0,5.0,9.0,4.2
arozara01,2022,1,TBA,AL,153,586,72,154,41,3,20,89.0,32.0,12.0,46,156.0,2.0,11.0,0.0,2.0,17.0,2.5
arozara01,2023,1,TBA,AL,151,551,95,140,19,3,23,83.0,22.0,10.0,80,156.0,1.0,18.0,0.0,5.0,10.0,3.4
arozara01,2024,1,TBA,AL,100,350,45,74,19,0,15,37.0,16.0,7.0,45,101.0,0.0,11.0,0.0,3.0,3.0,0.7
arozara01,2024,2,SEA,AL,54,199,32,46,14,0,5,23.0,4.0,3.0,28,68.0,0.0,11.0,0.0,1.0,4.0,1.0
arozara01,2025,1,SEA,AL,160,613,95,146,32,1,27,76.0,31.0,6.0,64,191.0,2.0,27.0,0.0,5.0,9.0,4.0
arraelu01,2020,1,MIN,AL,32,112,16,36,9,0,0,13.0,0.0,0.0,8,11.0,0.0,0.0,0.0,1.0,2.0,0.8
arraelu01,2021,1,MIN,AL,121,428,58,126,17,6,2,42.0,2.0,2.0,43,48.0,2.0,2.0,0.0,6.0,9.0,3.2
arraelu01,2022,1,MIN,AL,144,547,88,173,31,1,8,49.0,4.0,4.0,50,43.0,2.0,3.0,0.0,3.0,6.0,4.1
arraelu01,2023,1,MIA,NL,147,574,71,203,30,3,10,69.0,3.0,2.0,35,34.0,10.0,4.0,1.0,3.0,18.0,4.6
arraelu01,2024,1,MIA,NL,33,137,22,41,8,1,0,5.0,0.0,0.0,8,11.0,0.0,2.0,1.0,0.0,5.0,0.2
arraelu01,2024,2,SDN,NL,117,500,61,159,24,2,4,41.0,9.0,3.0,16,18.0,3.0,6.0,1.0,1.0,13.0,0.9
arraelu01,2025,1,SDN,NL,154,620,66,181,30,4,8,61.0,11.0,4.0,34,21.0,0.0,2.0,12.0,7.0,12.0,1.2
arrieja01,2021,1,CHN,NL,21,21,2,2,0,0,0,0.0,0.0,0.0,2,16.0,0.0,1.0,2.0,0.0,0.0,0.0
arrieja01,2021,2,SDN,NL,4,2,1,1,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,2.0,0.0,0.0,0.1
arroych01,2020,2,BOS,AL,14,50,7,12,1,0,3,8.0,0.0,0.0,4,11.0,0.0,0.0,0.0,0.0,2.0,0.2
arroych01,2021,1,BOS,AL,57,164,22,43,12,0,6,25.0,1.0,0.0,8,44.0,0.0,7.0,1.0,0.0,1.0,1.5
arroych01,2022,1,BOS,AL,87,280,32,80,16,1,6,36.0,5.0,1.0,13,49.0,2.0,3.0,2.0,2.0,7.0,0.7
arroych01,2023,1,BOS,AL,66,195,23,47,16,0,3,24.0,1.0,3.0,7,45.0,0.0,1.0,1.0,2.0,8.0,-0.2
arteahu01,2021,1,WAS,NL,1,3,0,0,0,0,0,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0,1.0,0.0,-0.1
ashbyaa01,2021,1,MIL,NL,14,2,0,0,0,0,0,0.0,0.0,0.0,1,2.0,0.0,0.0,1.0,0.0,0.0,0.0
astudwi01,2020,1,MIN,AL,8,16,4,4,1,0,1,3.0,0.0,0.0,0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
astudwi01,2021,1,MIN,AL,73,208,17,49,8,0,7,21.0,0.0,0.0,3,12.0,0.0,4.0,0.0,1.0,12.0,-0.6
astudwi01,2022,1,MIA,NL,21,54,5,13,0,0,1,4.0,1.0,0.0,1,3.0,0.0,0.0,0.0,0.0,2.0,-0.7
avansdr01,2025,1,ATH,AL,7,15,1,2,0,0,0,0.0,1.0,0.0,0,5.0,0.0,0.0,0.0,0.0,0.0,-0.3
avansdr01,2025,2,MIL,NL,1,2,0,0,0,0,0,1.0,0.0,0.0,0,1.0,0.0,0.0,0.0,1.0,0.0,-0.1
avilaal01,2020,1,MIN,AL,23,49,6,9,2,0,1,2.0,0.0,0.0,11,22.0,0.0,2.0,0.0,0.0,2.0,0.4
avilaal01,2021,1,WAS,NL,34,89,5,17,9,1,1,9.0,0.0,0.0,19,37.0,1.0,2.0,1.0,0.0,4.0,0.7
avilape01,2021,1,SDN,NL,1,1,0,0,0,0,0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
azocajo01,2022,1,SDN,NL,98,202,24,52,9,3,0,10.0,5.0,6.0,12,44.0,0.0,0.0,1.0,1.0,6.0,-0.1
azocajo01,2023,1,SDN,NL,55,91,16,21,6,0,2,9.0,8.0,2.0,4,24.0,0.0,2.0,5.0,0.0,2.0,0.1
azocajo01,2024,1,SDN,NL,61,73,13,16,2,0,0,2.0,5.0,1.0,5,19.0,0.0,0.0,1.0,0.0,1.0,-0.4
azocajo01,2025,1,NYN,NL,12,18,5,5,0,0,0,1.0,1.0,0.0,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0
azocajo01,2025,2,ATL,NL,2,1,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
baddoak01,2021,1,DET,AL,124,413,60,107,20,7,13,55.0,18.0,4.0,45,122.0,1.0,0.0,0.0,3.0,5.0,2.1
baddoak01,2022,1,DET,AL,73,201,30,41,3,2,2,9.0,9.0,6.0,24,64.0,0.0,0.0,0.0,0.0,2.0,0.2
baddoak01,2023,1,DET,AL,112,312,40,68,13,1,11,34.0,14.0,3.0,42,89.0,2.0,0.0,2.0,1.0,4.0,0.7
baddoak01,2024,1,DET,AL,31,73,7,10,2,2,2,5.0,1.0,0.0,8,27.0,0.0,0.0,0.0,1.0,0.0,-0.5
baddoak01,2025,1,DET,AL,7,17,0,2,1,0,0,1.0,1.0,0.0,1,5.0,0.0,0.0,0.0,0.0,0.0,0.2
baderha01,2020,1,SLN,NL,50,106,21,24,7,2,4,11.0,3.0,1.0,13,40.0,0.0,5.0,0.0,1.0,2.0,1.0
baderha01,2021,1,SLN,NL,103,367,45,98,21,1,16,50.0,9.0,4.0,27,85.0,6.0,5.0,0.0,2.0,4.0,4.1
baderha01,2022,1,SLN,NL,72,246,35,63,7,3,5,21.0,15.0,2.0,13,47.0,0.0,4.0,0.0,1.0,4.0,1.2
baderha01,2022,2,NYA,AL,14,46,3,10,3,0,0,9.0,2.0,1.0,2,15.0,0.0,0.0,0.0,1.0,0.0,0.0
baderha01,2023,1,NYA,AL,84,288,40,69,11,2,7,37.0,17.0,2.0,14,56.0,0.0,3.0,1.0,4.0,6.0,0.9
baderha01,2023,2,CIN,NL,14,31,4,5,1,0,0,3.0,3.0,1.0,3,3.0,0.0,0.0,0.0,0.0,1.0,-0.3
baderha01,2024,1,NYN,NL,143,402,57,95,19,0,12,51.0,17.0,8.0,21,95.0,1.0,8.0,0.0,6.0,6.0,0.9
baderha01,2025,1,MIN,AL,96,271,31,70,13,0,12,38.0,10.0,4.0,27,81.0,0.0,7.0,0.0,2.0,3.0,2.7
baderha01,2025,2,PHI,NL,50,177,30,54,11,1,5,16.0,1.0,3.0,12,55.0,0.0,4.0,0.0,1.0,2.0,1.3
baeji01,2022,1,PIT,NL,10,33,5,11,3,0,0,6.0,3.0,0.0,2,6.0,0.0,2.0,0.0,0.0,0.0,0.5
baeji01,2023,1,PIT,NL,111,334,54,77,17,2,2,32.0,24.0,9.0,30,92.0,0.0,2.0,3.0,2.0,4.0,-0.5
baeji01,2024,1,PIT,NL,29,74,11,14,2,0,0,6.0,6.0,2.0,6,24.0,0.0,0.0,0.0,1.0,0.0,-0.4
baeji01,2025,1,PIT,NL,13,20,4,1,0,0,0,0.0,4.0,1.0,5,9.0,0.0,0.0,0.0,0.0,0.0,-0.4
baezja01,2020,1,CHN,NL,59,222,27,45,9,1,8,24.0,3.0,0.0,7,75.0,0.0,4.0,0.0,2.0,8.0,0.7
baezja01,2021,1,CHN,NL,91,335,48,83,9,2,22,65.0,13.0,3.0,15,131.0,1.0,7.0,0.0,3.0,7.0,2.6
baezja01,2021,2,NYN,NL,47,167,32,50,9,0,9,22.0,5.0,2.0,13,53.0,1.0,6.0,0.0,0.0,5.0,1.7
baezja01,2022,1,DET,AL,144,555,64,132,27,4,17,67.0,9.0,2.0,26,147.0,1.0,6.0,0.0,3.0,13.0,2.4
baezja01,2023,1,DET,AL,135,510,58,113,18,4,9,59.0,12.0,0.0,24,125.0,0.0,9.0,0.0,3.0,12.0,0.8
baezja01,2024,1,DET,AL,80,272,25,50,12,0,6,37.0,8.0,1.0,12,69.0,1.0,2.0,0.0,3.0,10.0,-1.2
baezja01,2025,1,DET,AL,126,417,55,107,17,3,12,57.0,5.0,1.0,10,109.0,0.0,6.0,0.0,3.0,8.0,1.9
bailepa01,2023,1,SFN,NL,97,326,29,76,18,1,7,48.0,1.0,0.0,21,100.0,0.0,3.0,2.0,1.0,8.0,0.8
bailepa01,2024,1,SFN,NL,121,401,46,94,16,1,8,46.0,4.0,0.0,39,100.0,0.0,0.0,1.0,7.0,10.0,1.7
bailepa01,2025,1,SFN,NL,135,409,47,91,18,3,6,55.0,1.0,0.0,30,133.0,0.0,3.0,4.0,6.0,7.0,1.1
bakerda02,2024,1,WAS,NL,9,14,1,7,2,0,0,0.0,0.0,0.0,0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
bakerlu01,2023,1,SLN,NL,33,86,9,18,3,0,2,10.0,0.0,0.0,13,31.0,0.0,0.0,0.0,0.0,1.0,-0.4
bakerlu01,2024,1,SLN,NL,21,40,3,7,1,1,2,10.0,1.0,0.0,7,11.0,0.0,0.0,0.0,2.0,1.0,-0.2
bakerlu01,2025,1,SLN,NL,19,34,3,8,3,0,0,2.0,0.0,0.0,7,10.0,0.0,0.0,0.0,0.0,3.0,-0.1
baldwbr01,2024,1,CHA,AL,33,114,9,24,6,0,2,8.0,4.0,0.0,6,31.0,0.0,0.0,1.0,0.0,1.0,0.0
baldwbr01,2025,1,CHA,AL,103,300,32,72,15,1,11,38.0,5.0,0.0,21,86.0,0.0,1.0,4.0,2.0,9.0,-0.5
baldwdr01,2025,1,ATL,NL,124,405,56,111,18,2,19,80.0,0.0,0.0,38,68.0,0.0,3.0,0.0,0.0,9.0,3.3
ballemo01,2025,1,CHN,NL,20,57,12,17,2,1,2,11.0,0.0,0.0,9,12.0,1.0,0.0,0.0,0.0,2.0,0.5
bandaan01,2021,1,NYN,NL,5,1,1,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
banfiwi01,2025,1,CIN,NL,7,10,0,1,0,0,0,0.0,0.0,0.0,0,6.0,0.0,0.0,0.0,0.0,1.0,-0.2
bannory01,2022,1,BAL,AL,4,14,0,2,0,0,0,0.0,0.0,0.0,0,5.0,0.0,1.0,0.0,0.0,0.0,-0.2
bannory01,2023,1,HOU,AL,2,6,0,0,0,0,0,0.0,0.0,0.0,0,3.0,0.0,0.0,0.0,0.0,0.0,-0.2
banueda01,2024,1,BAL,AL,1,1,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
banueda01,2025,1,BAL,AL,1,1,0,0,0,0,0,0.0,0.0,0.0,0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
baragca01,2021,1,SFN,NL,25,2,0,0,0,0,0,0.0,0.0,0.0,0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
bardda01,2021,1,COL,NL,67,1,1,1,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.1
bargead01,2024,1,TOR,AL,69,208,20,41,11,0,7,28.0,2.0,0.0,14,60.0,0.0,1.0,0.0,1.0,1.0,0.3
bargead01,2025,1,TOR,AL,135,460,61,112,32,1,21,74.0,4.0,1.0,36,121.0,4.0,3.0,0.0,2.0,8.0,1.2
barneau01,2020,1,LAN,NL,29,86,14,21,3,0,1,9.0,3.0,0.0,13,24.0,0.0,2.0,2.0,1.0,0.0,0.7
barneau01,2021,1,LAN,NL,77,200,28,43,8,0,6,23.0,1.0,0.0,20,56.0,1.0,4.0,1.0,0.0,6.0,0.3
barneau01,2022,1,LAN,NL,62,179,31,38,6,0,8,26.0,2.0,1.0,27,37.0,0.0,3.0,2.0,1.0,5.0,0.7
barneau01,2023,1,LAN,NL,59,178,15,32,5,0,2,11.0,2.0,1.0,17,43.0,0.0,2.0,1.0,2.0,7.0,-1.0
barneau01,2024,1,LAN,NL,54,140,12,37,3,0,1,11.0,3.0,0.0,14,36.0,0.0,0.0,2.0,0.0,3.0,0.7
barneau01,2025,1,LAN,NL,13,42,4,9,3,0,0,2.0,0.0,0.0,1,14.0,0.0,0.0,1.0,0.0,1.0,-0.3
barnech01,2021,1,MIN,AL,9,1,0,0,0,0,0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
barnhtu01,2020,1,CIN,NL,38,98,10,20,3,0,5,13.0,0.0,0.0,12,28.0,0.0,0.0,0.0,0.0,2.0,0.8
barnhtu01,2021,1,CIN,NL,116,348,41,86,21,0,7,48.0,0.0,0.0,29,100.0,1.0,8.0,0.0,3.0,8.0,0.3
barnhtu01,2022,1,DET,AL,94,281,16,62,10,0,1,16.0,0.0,0.0,25,74.0,0.0,1.0,1.0,0.0,7.0,-0.1
barnhtu01,2023,1,CHN,NL,47,109,6,22,3,0,1,9.0,1.0,0.0,12,42.0,0.0,1.0,0.0,1.0,4.0,-0.5
barnhtu01,2024,1,ARI,NL,31,81,13,14,3,0,0,6.0,1.0,0.0,13,31.0,0.0,0.0,2.0,0.0,0.0,0.3
barnhtu01,2025,1,TEX,AL,8,13,0,3,0,0,0,0.0,0.0,0.0,1,4.0,0.0,1.0,0.0,0.0,2.0,0.0
barrefr02,2020,1,OAK,AL,15,10,5,0,0,0,0,0.0,0.0,0.0,0,7.0,0.0,0.0,0.0,0.0,0.0,-0.2
barrefr02,2020,2,LAA,AL,6,17,0,2,0,0,0,2.0,1.0,0.0,0,8.0,0.0,1.0,0.0,0.0,0.0,-0.2
barrelu01,2021,1,OAK,AL,6,8,1,2,0,0,0,0.0,0.0,0.0,0,2.0,0.0,0.0,0.0,0.0,0.0,0.1
barrelu01,2022,1,OAK,AL,32,77,3,18,5,0,1,7.0,3.0,0.0,6,17.0,0.0,1.0,0.0,1.0,2.0,0.4
barretr01,2021,1,WAS,NL,30,91,8,24,3,1,2,10.0,0.0,0.0,12,22.0,2.0,4.0,0.0,0.0,3.0,0.5
barretr01,2022,1,WAS,NL,19,50,2,9,1,0,0,4.0,0.0,0.0,2,16.0,0.0,0.0,1.0,0.0,1.0,-0.4
barretr01,2023,1,SLN,NL,6,2,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
barrija01,2021,1,LAA,AL,13,3,0,0,0,0,0,0.0,0.0,0.0,0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
barrojo01,2024,1,ARI,NL,8,17,3,3,2,0,0,1.0,1.0,0.0,0,2.0,0.0,0.0,1.0,0.0,0.0,0.0
barrojo01,2025,1,ARI,NL,33,71,8,10,3,0,1,7.0,0.0,0.0,2,22.0,0.0,1.0,0.0,3.0,1.0,-0.7
bartjo01,2020,1,SFN,NL,33,103,15,24,5,2,0,7.0,0.0,0.0,3,41.0,0.0,5.0,0.0,0.0,1.0,0.3
bartjo01,2021,1,SFN,NL,2,6,1,2,0,0,0,1.0,0.0,0.0,0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
bartjo01,2022,1,SFN,NL,97,261,34,56,6,0,11,25.0,2.0,1.0,26,112.0,0.0,4.0,0.0,0.0,5.0,0.8
bartjo01,2023,1,SFN,NL,30,87,9,18,5,0,0,5.0,0.0,0.0,3,23.0,0.0,4.0,0.0,1.0,0.0,-0.4
bartjo01,2024,1,PIT,NL,80,253,38,67,11,0,13,45.0,0.0,0.0,22,73.0,0.0,6.0,0.0,1.0,8.0,2.2
bartjo01,2025,1,PIT,NL,93,285,21,71,12,1,4,30.0,1.0,1.0,40,93.0,0.0,7.0,0.0,0.0,14.0,0.5
basablu01,2020,1,SFN,NL,9,14,5,2,0,0,0,1.0,2.0,0.0,4,5.0,0.0,0.0,0.0,0.0,0.0,0.1
basabos01,2023,1,TBA,AL,31,87,15,19,5,0,1,12.0,0.0,1.0,6,25.0,0.0,1.0,0.0,0.0,2.0,0.4
basalsa01,2025,1,BAL,AL,31,109,10,18,6,0,4,15.0,0.0,0.0,6,30.0,0.0,3.0,0.0,0.0,4.0,-0.2
bassich01,2021,1,OAK,AL,27,2,0,0,0,0,0,0.0,0.0,0.0,0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
battema01,2022,1,SDN,NL,15,19,0,2,1,0,0,1.0,0.0,0.0,2,6.0,0.0,1.0,0.0,0.0,0.0,-0.1
battema01,2023,1,SDN,NL,43,120,19,31,6,0,2,11.0,2.0,2.0,17,30.0,0.0,1.0,1.0,0.0,0.0,0.3
battema01,2024,1,SDN,NL,1,3,0,1,0,1,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.1
batybr01,2022,1,NYN,NL,11,38,4,7,0,0,2,5.0,0.0,0.0,2,8.0,0.0,1.0,0.0,0.0,0.0,-0.3
batybr01,2023,1,NYN,NL,108,353,41,75,12,0,9,34.0,2.0,0.0,29,109.0,0.0,2.0,1.0,1.0,8.0,-0.7
batybr01,2024,1,NYN,NL,50,153,15,35,3,0,4,16.0,0.0,0.0,16,42.0,1.0,1.0,1.0,0.0,3.0,0.3
batybr01,2025,1,NYN,NL,130,393,53,100,13,2,18,50.0,8.0,0.0,33,108.0,0.0,2.0,0.0,3.0,6.0,3.1
bauerja01,2021,1,CLE,AL,43,100,7,19,3,0,2,6.0,0.0,1.0,12,27.0,1.0,0.0,0.0,0.0,0.0,-0.1
bauerja01,2021,2,SEA,AL,72,182,20,40,4,0,2,13.0,6.0,0.0,18,51.0,0.0,2.0,0.0,0.0,1.0,-0.2
bauerja01,2023,1,NYA,AL,84,242,28,49,15,0,12,30.0,3.0,2.0,27,95.0,0.0,0.0,0.0,3.0,3.0,-0.9
bauerja01,2024,1,MIL,NL,117,302,45,60,9,2,12,43.0,13.0,1.0,39,118.0,1.0,5.0,0.0,0.0,0.0,-0.3
bauerja01,2025,1,MIL,NL,86,183,28,43,9,0,7,28.0,8.0,1.0,32,59.0,1.0,2.0,0.0,1.0,1.0,0.7
bauertr01,2021,1,LAN,NL,17,30,0,1,0,0,0,1.0,0.0,0.0,1,11.0,0.0,0.0,3.0,0.0,0.0,-0.3
beatyma01,2020,1,LAN,NL,21,50,8,11,1,0,2,5.0,0.0,0.0,2,14.0,0.0,2.0,0.0,0.0,3.0,-0.4
beatyma01,2021,1,LAN,NL,120,204,35,55,4,1,7,40.0,2.0,2.0,20,44.0,0.0,10.0,0.0,0.0,3.0,0.0
beatyma01,2022,1,SDN,NL,20,43,6,4,1,1,0,1.0,0.0,0.0,2,8.0,0.0,2.0,0.0,0.0,3.0,-0.8
beatyma01,2023,1,SFN,NL,4,5,1,1,0,0,0,1.0,0.0,0.0,0,2.0,0.0,0.0,0.0,0.0,0.0,-0.1
beatyma01,2023,2,KCA,AL,26,56,7,13,4,0,0,3.0,0.0,0.0,6,12.0,0.0,5.0,0.0,0.0,1.0,-0.1
beavedy01,2025,1,BAL,AL,35,110,16,25,5,1,4,14.0,2.0,2.0,26,36.0,0.0,0.0,1.0,0.0,0.0,1.0
beckhti01,2022,1,MIN,AL,12,25,1,2,0,0,0,1.0,0.0,0.0,0,9.0,0.0,0.0,0.0,0.0,2.0,-0.6
beckjo01,2024,1,COL,NL,55,170,14,32,6,0,3,13.0,7.0,1.0,12,65.0,1.0,1.0,0.0,1.0,3.0,-0.9
