playerID,awardID,yearID,lgID,tie,notes
keuchda01,Gold Glove,2015,AL,,P
keuchda01,Gold Glove,2016,AL,,P
keuchda01,Gold Glove,2018,AL,,P
keuchda01,Gold Glove,2021,AL,,P
kiermke01,Gold Glove,2015,AL,,CF
kiermke01,Gold Glove,2016,AL,,OF
kiermke01,Gold Glove,2019,AL,,CF
kiermke01,Gold Glove,2023,AL,,OF
killeha01,Most Valuable Player,1969,AL,,
kimha01,Gold Glove,2023,NL,,UT
kineris01,Gold Glove,2020,AL,,3B
kinslia01,Gold Glove,2016,AL,,2B
kinslia01,Gold Glove,2018,AL,,2B
kirkal01,Silver Slugger,2022,AL,,C
kleinch01,Most Valuable Player,1932,NL,,
klubeco01,Cy Young Award,2014,AL,,
klubeco01,Cy Young Award,2017,AL,,
knighra01,World Series MVP,1986,ML,,
knoblch01,Gold Glove,1997,AL,,2B
knoblch01,Silver Slugger,1995,AL,,2B
knoblch01,Silver Slugger,1997,AL,,2B
knoopbo01,Gold Glove,1966,AL,,2B
knoopbo01,Gold Glove,1967,AL,,2B
knoopbo01,Gold Glove,1968,AL,,2B
konerpa01,ALCS MVP,2005,AL,,
konstji01,Most Valuable Player,1950,NL,,
koufasa01,Cy Young Award,1963,ML,,
koufasa01,Cy Young Award,1965,ML,,
koufasa01,Cy Young Award,1966,ML,,
koufasa01,Most Valuable Player,1963,NL,,
koufasa01,World Series MVP,1963,ML,,
koufasa01,World Series MVP,1965,ML,,
kurtzni01,Silver Slugger,2025,AL,,1B
kwanst01,Gold Glove,2022,AL,,OF
kwanst01,Gold Glove,2023,AL,,OF
kwanst01,Gold Glove,2024,AL,,LF
kwanst01,Gold Glove,2025,AL,,LF
lagarju01,Gold Glove,2014,NL,,CF
landiji01,Gold Glove,1960,AL,,CF
landiji01,Gold Glove,1961,AL,,OF
landiji01,Gold Glove,1962,AL,,OF
landiji01,Gold Glove,1963,AL,,OF
landiji01,Gold Glove,1964,AL,,OF
langsma01,Gold Glove,1987,AL,,P
langsma01,Gold Glove,1988,AL,,P
langsma01,Gold Glove,1991,AL,,P
langsma01,Gold Glove,1992,AL,,P
langsma01,Gold Glove,1993,AL,,P
langsma01,Gold Glove,1994,AL,,P
langsma01,Gold Glove,1995,AL,,P
lansfca01,Silver Slugger,1981,AL,,3B
larkiba01,Gold Glove,1994,NL,,SS
larkiba01,Gold Glove,1995,NL,,SS
larkiba01,Gold Glove,1996,NL,,SS
larkiba01,Most Valuable Player,1995,NL,,
larkiba01,Silver Slugger,1988,NL,,SS
larkiba01,Silver Slugger,1989,NL,,SS
larkiba01,Silver Slugger,1990,NL,,SS
larkiba01,Silver Slugger,1991,NL,,SS
larkiba01,Silver Slugger,1992,NL,,SS
larkiba01,Silver Slugger,1995,NL,,SS
larkiba01,Silver Slugger,1996,NL,,SS
larkiba01,Silver Slugger,1998,NL,,SS
larkiba01,Silver Slugger,1999,NL,,SS
larocad01,Gold Glove,2012,NL,,1B
larocad01,Silver Slugger,2012,NL,,1B
larsedo01,World Series MVP,1956,ML,,
laryfr01,Gold Glove,1961,AL,,P
lavalmi01,Gold Glove,1987,NL,,C
lawve01,Cy Young Award,1960,ML,,
leakemi01,Gold Glove,2019,AL,,P
learyti01,Silver Slugger,1988,NL,,P
leeca01,Silver Slugger,2005,NL,,OF
leeca01,Silver Slugger,2007,NL,,OF
leecl02,Cy Young Award,2008,AL,,
leede02,Gold Glove,2003,NL,,1B
leede02,Gold Glove,2005,NL,,1B
leede02,Gold Glove,2007,NL,,1B
leede02,Silver Slugger,2005,NL,,1B
lemahdj01,Gold Glove,2014,NL,,2B
lemahdj01,Gold Glove,2017,NL,,2B
lemahdj01,Gold Glove,2018,NL,,2B
lemahdj01,Gold Glove,2022,AL,,UT
lemahdj01,Silver Slugger,2019,AL,,2B
lemahdj01,Silver Slugger,2020,AL,,2B
leonaje01,NLCS MVP,1987,NL,,
lestejo01,NLCS MVP,2016,NL,Y,Co-MVP
lewisda01,Gold Glove,1994,NL,,OF
lezcasi01,Gold Glove,1979,AL,,OF
liebemi01,Gold Glove,1999,NL,,C
linceti01,Cy Young Award,2008,NL,,
linceti01,Cy Young Award,2009,NL,,
lindad01,Silver Slugger,2009,AL,,DH
lindjo01,Gold Glove,1992,NL,,2B
lindofr01,Gold Glove,2016,AL,,SS
lindofr01,Gold Glove,2019,AL,,SS
lindofr01,Silver Slugger,2017,AL,,SS
lindofr01,Silver Slugger,2018,AL,,SS
lindofr01,Silver Slugger,2023,NL,,SS
lindofr01,Silver Slugger,2024,NL,,SS
loftoke01,Gold Glove,1993,AL,,OF
loftoke01,Gold Glove,1994,AL,,OF
loftoke01,Gold Glove,1995,AL,,OF
loftoke01,Gold Glove,1996,AL,,OF
lolicmi01,World Series MVP,1968,ML,,
lollash01,Gold Glove,1957,ML,,C
lollash01,Gold Glove,1958,AL,,C
lollash01,Gold Glove,1959,AL,,C
lombaer01,Most Valuable Player,1938,NL,,
lonboji01,Cy Young Award,1967,AL,,
longoev01,Gold Glove,2009,AL,,3B
longoev01,Gold Glove,2010,AL,,3B
longoev01,Gold Glove,2017,AL,,3B
longoev01,Silver Slugger,2009,AL,,3B
lopesda01,Gold Glove,1978,NL,,2B
lopezfe01,Silver Slugger,2005,NL,,SS
lopezja01,NLCS MVP,1996,NL,,
lopezja01,Silver Slugger,2003,NL,,C
loretma01,Silver Slugger,2004,NL,,2B
lowelmi01,Gold Glove,2005,NL,,3B
lowelmi01,Silver Slugger,2003,NL,,3B
lowelmi01,World Series MVP,2007,ML,,
lowena01,Gold Glove,2023,AL,,1B
lowena01,Silver Slugger,2022,AL,,1B
ludwiry01,Silver Slugger,2008,NL,,OF
lugose01,Gold Glove,2024,AL,,P
lylesp01,Cy Young Award,1977,AL,,
lynnfr01,ALCS MVP,1982,AL,,
lynnfr01,Gold Glove,1975,AL,,OF
lynnfr01,Gold Glove,1978,AL,,OF
lynnfr01,Gold Glove,1979,AL,,OF
lynnfr01,Gold Glove,1980,AL,,OF
lynnfr01,Most Valuable Player,1975,AL,,
machama01,Gold Glove,2013,AL,,3B
machama01,Gold Glove,2015,AL,,3B
machama01,Silver Slugger,2020,NL,,3B
machama01,Silver Slugger,2024,NL,,3B
machama01,Silver Slugger,2025,NL,,3B
maddoga01,Gold Glove,1975,NL,,OF
maddoga01,Gold Glove,1976,NL,,OF
maddoga01,Gold Glove,1977,NL,,OF
maddoga01,Gold Glove,1978,NL,,OF
maddoga01,Gold Glove,1979,NL,,OF
maddoga01,Gold Glove,1980,NL,,OF
maddoga01,Gold Glove,1981,NL,,OF
maddoga01,Gold Glove,1982,NL,,OF
maddugr01,Cy Young Award,1992,NL,,
maddugr01,Cy Young Award,1993,NL,,
maddugr01,Cy Young Award,1994,NL,,
maddugr01,Cy Young Award,1995,NL,,
maddugr01,Gold Glove,1990,NL,,P
maddugr01,Gold Glove,1991,NL,,P
maddugr01,Gold Glove,1992,NL,,P
maddugr01,Gold Glove,1993,NL,,P
maddugr01,Gold Glove,1994,NL,,P
maddugr01,Gold Glove,1995,NL,,P
maddugr01,Gold Glove,1996,NL,,P
maddugr01,Gold Glove,1997,NL,,P
maddugr01,Gold Glove,1998,NL,,P
maddugr01,Gold Glove,1999,NL,,P
maddugr01,Gold Glove,2000,NL,,P
maddugr01,Gold Glove,2001,NL,,P
maddugr01,Gold Glove,2002,NL,,P
maddugr01,Gold Glove,2004,NL,,P
maddugr01,Gold Glove,2005,NL,,P
maddugr01,Gold Glove,2006,NL,,P
maddugr01,Gold Glove,2007,NL,,P
maddugr01,Gold Glove,2008,NL,,P
maldoma01,Gold Glove,2017,AL,,C
malzofr01,Gold Glove,1957,ML,,3B
malzofr01,Gold Glove,1958,AL,,3B
malzofr01,Gold Glove,1959,AL,,3B
manniri01,Gold Glove,1976,AL,,OF
mantlmi01,Gold Glove,1962,AL,,OF
mantlmi01,Most Valuable Player,1956,AL,,
mantlmi01,Most Valuable Player,1957,AL,,
mantlmi01,Most Valuable Player,1962,AL,,
manwaki01,Gold Glove,1993,NL,,C
marioma01,Most Valuable Player,1944,NL,,
marisro01,Gold Glove,1960,AL,,RF
marisro01,Most Valuable Player,1960,AL,,
marisro01,Most Valuable Player,1961,AL,,
markani01,Gold Glove,2011,AL,,RF
markani01,Gold Glove,2014,AL,,CF
markani01,Gold Glove,2018,NL,,RF
markani01,Silver Slugger,2018,NL,,OF
marquge01,Silver Slugger,2018,NL,,P
marquja01,Silver Slugger,2005,NL,,P
marshmi01,Cy Young Award,1974,NL,,
marteke01,NLCS MVP,2023,NL,,
marteke01,Silver Slugger,2024,NL,,2B
marteke01,Silver Slugger,2025,NL,,2B
martest01,Gold Glove,2015,NL,,LF
martest01,Gold Glove,2016,NL,,OF
martied01,Silver Slugger,1992,AL,,3B
martied01,Silver Slugger,1995,AL,,DH
martied01,Silver Slugger,1997,AL,,DH
martied01,Silver Slugger,2001,AL,,DH
martied01,Silver Slugger,2003,AL,,DH
martijd02,Silver Slugger,2015,AL,,OF
martijd02,Silver Slugger,2018,AL,,DH
martijd02,Silver Slugger,2018,AL,,OF
martipe02,Cy Young Award,1997,NL,,
martipe02,Cy Young Award,1999,AL,,
martipe02,Cy Young Award,2000,AL,,
martiru01,Gold Glove,2007,NL,,C
martiru01,Silver Slugger,2007,NL,,C
martiti02,Silver Slugger,1997,AL,,1B
martivi01,Silver Slugger,2004,AL,Y,C
martivi01,Silver Slugger,2014,AL,,DH
mathemi01,Gold Glove,2000,NL,,C
mathemi01,Gold Glove,2003,NL,,C
mathemi01,Gold Glove,2004,NL,,C
mathemi01,Gold Glove,2005,NL,,C
matsuhi01,World Series MVP,2009,ML,,
matthga01,NLCS MVP,1983,NL,,
mattido01,Gold Glove,1985,AL,,1B
mattido01,Gold Glove,1986,AL,,1B
mattido01,Gold Glove,1987,AL,,1B
mattido01,Gold Glove,1988,AL,,1B
mattido01,Gold Glove,1989,AL,,1B
mattido01,Gold Glove,1991,AL,,1B
mattido01,Gold Glove,1992,AL,,1B
mattido01,Gold Glove,1993,AL,,1B
mattido01,Gold Glove,1994,AL,,1B
mattido01,Most Valuable Player,1985,AL,,
mattido01,Silver Slugger,1985,AL,,1B
mattido01,Silver Slugger,1986,AL,,1B
mattido01,Silver Slugger,1987,AL,,1B
mauerjo01,Gold Glove,2008,AL,,C
mauerjo01,Gold Glove,2009,AL,,C
mauerjo01,Gold Glove,2010,AL,,C
mauerjo01,Most Valuable Player,2009,AL,,
mauerjo01,Silver Slugger,2006,AL,,C
mauerjo01,Silver Slugger,2008,AL,,C
mauerjo01,Silver Slugger,2009,AL,,C
mauerjo01,Silver Slugger,2010,AL,,C
mauerjo01,Silver Slugger,2013,AL,,C
maxvida01,Gold Glove,1968,NL,,SS
mayswi01,Gold Glove,1957,ML,,CF
mayswi01,Gold Glove,1958,NL,,CF
mayswi01,Gold Glove,1959,NL,,CF
mayswi01,Gold Glove,1960,NL,,CF
mayswi01,Gold Glove,1961,NL,,OF
mayswi01,Gold Glove,1962,NL,,OF
mayswi01,Gold Glove,1963,NL,,OF
mayswi01,Gold Glove,1964,NL,,OF
mayswi01,Gold Glove,1965,NL,,OF
mayswi01,Gold Glove,1966,NL,,OF
mayswi01,Gold Glove,1967,NL,,OF
mayswi01,Gold Glove,1968,NL,,OF
mayswi01,Most Valuable Player,1954,NL,,
mayswi01,Most Valuable Player,1965,NL,,
mazerbi01,Gold Glove,1958,NL,,2B
mazerbi01,Gold Glove,1960,NL,,2B
mazerbi01,Gold Glove,1961,NL,,2B
mazerbi01,Gold Glove,1963,NL,,2B
mazerbi01,Gold Glove,1964,NL,,2B
mazerbi01,Gold Glove,1965,NL,,2B
mazerbi01,Gold Glove,1966,NL,,2B
mazerbi01,Gold Glove,1967,NL,,2B
mccanbr01,Silver Slugger,2006,NL,,C
mccanbr01,Silver Slugger,2008,NL,,C
mccanbr01,Silver Slugger,2009,NL,,C
mccanbr01,Silver Slugger,2010,NL,,C
mccanbr01,Silver Slugger,2011,NL,,C
mccanbr01,Silver Slugger,2015,AL,,C
mccorfr01,Most Valuable Player,1940,NL,,
mccormi03,Cy Young Award,1967,NL,,
mccovwi01,Most Valuable Player,1969,NL,,
mccutan01,Gold Glove,2012,NL,,CF
mccutan01,Most Valuable Player,2013,NL,,
mccutan01,Silver Slugger,2012,NL,,OF
mccutan01,Silver Slugger,2013,NL,,OF
mccutan01,Silver Slugger,2014,NL,,OF
mccutan01,Silver Slugger,2015,NL,,OF
mcdowja01,Cy Young Award,1993,AL,,
mcgeewi01,Gold Glove,1983,NL,,OF
mcgeewi01,Gold Glove,1985,NL,,OF
mcgeewi01,Gold Glove,1986,NL,,OF
mcgeewi01,Most Valuable Player,1985,NL,,
mcgeewi01,Silver Slugger,1985,NL,,OF
mcgrifr01,Silver Slugger,1989,AL,,1B
mcgrifr01,Silver Slugger,1992,NL,,1B
mcgrifr01,Silver Slugger,1993,NL,,1B
mcgwima01,Gold Glove,1990,AL,,1B
mcgwima01,Silver Slugger,1992,AL,,1B
mcgwima01,Silver Slugger,1996,AL,,1B
mcgwima01,Silver Slugger,1998,NL,,1B
mclaide01,Cy Young Award,1968,AL,,
mclaide01,Cy Young Award,1969,AL,Y,
mclaide01,Most Valuable Player,1968,AL,,
mclouna01,Gold Glove,2008,NL,,OF
mcmilro01,Gold Glove,1957,ML,,SS
mcmilro01,Gold Glove,1958,NL,,SS
mcmilro01,Gold Glove,1959,NL,,SS
mcneije01,Silver Slugger,2022,NL,,2B
mcraeha01,Silver Slugger,1982,AL,,DH
medwijo01,Most Valuable Player,1937,NL,,
merrija01,Silver Slugger,2024,NL,,OF
messean01,Gold Glove,1974,NL,,P
messean01,Gold Glove,1975,NL,,P
metzgro01,Gold Glove,1973,NL,,SS
mientdo01,Gold Glove,2001,AL,,1B
millafe01,Gold Glove,1969,NL,,2B
millafe01,Gold Glove,1972,NL,,2B
millean01,ALCS MVP,2016,AL,,
milleri01,Gold Glove,1978,AL,,OF
minosmi01,Gold Glove,1957,ML,,LF
minosmi01,Gold Glove,1959,AL,,LF
minosmi01,Gold Glove,1960,AL,,LF
mitchke01,Most Valuable Player,1989,NL,,
mitchke01,Silver Slugger,1989,NL,,OF
molinbe01,Gold Glove,2002,AL,,C
molinbe01,Gold Glove,2003,AL,,C
molinya01,Gold Glove,2008,NL,,C
molinya01,Gold Glove,2009,NL,,C
molinya01,Gold Glove,2010,NL,,C
molinya01,Gold Glove,2011,NL,,C
molinya01,Gold Glove,2012,NL,,C
molinya01,Gold Glove,2013,NL,,C
molinya01,Gold Glove,2014,NL,,C
molinya01,Gold Glove,2015,NL,,C
molinya01,Gold Glove,2018,NL,,C
molinya01,Silver Slugger,2013,NL,,C
molitpa01,Silver Slugger,1987,AL,,DH
molitpa01,Silver Slugger,1988,AL,,DH
molitpa01,Silver Slugger,1993,AL,,DH
molitpa01,Silver Slugger,1996,AL,,DH
molitpa01,World Series MVP,1993,ML,,
mondera01,Gold Glove,1995,NL,,OF
mondera01,Gold Glove,1997,NL,,OF
moonwa01,Gold Glove,1960,NL,,LF
mooredy01,Gold Glove,2024,AL,,UT
moralke01,Silver Slugger,2015,AL,,DH
morame01,Silver Slugger,2004,AL,,3B
morelmi01,Gold Glove,2016,AL,,1B
morenga01,Gold Glove,2023,NL,,C
morgajo02,Gold Glove,1973,NL,,2B
morgajo02,Gold Glove,1974,NL,,2B
morgajo02,Gold Glove,1975,NL,,2B
morgajo02,Gold Glove,1976,NL,,2B
morgajo02,Gold Glove,1977,NL,,2B
morgajo02,Most Valuable Player,1975,NL,,
morgajo02,Most Valuable Player,1976,NL,,
morgajo02,Silver Slugger,1982,NL,,2B
morneju01,Most Valuable Player,2006,AL,,
morneju01,Silver Slugger,2006,AL,,1B
morneju01,Silver Slugger,2008,AL,,1B
morrija02,World Series MVP,1991,ML,,
mosebll01,Silver Slugger,1983,AL,,OF
muellbi02,Silver Slugger,2003,AL,,3B
mullice01,Silver Slugger,2021,AL,,OF
munsoth01,Gold Glove,1973,AL,,C
munsoth01,Gold Glove,1974,AL,,C
munsoth01,Gold Glove,1975,AL,,C
munsoth01,Most Valuable Player,1976,AL,,
murcebo01,Gold Glove,1972,AL,,OF
murphda05,Gold Glove,1982,NL,,OF
murphda05,Gold Glove,1983,NL,,OF
murphda05,Gold Glove,1984,NL,,OF
murphda05,Gold Glove,1985,NL,,OF
murphda05,Gold Glove,1986,NL,,OF
murphda05,Most Valuable Player,1982,NL,,
murphda05,Most Valuable Player,1983,NL,,
murphda05,Silver Slugger,1982,NL,,OF
murphda05,Silver Slugger,1983,NL,,OF
murphda05,Silver Slugger,1984,NL,,OF
murphda05,Silver Slugger,1985,NL,,OF
murphda08,NLCS MVP,2015,NL,,
murphda08,Silver Slugger,2016,NL,,2B
murphda08,Silver Slugger,2017,NL,,2B
murphdw01,Gold Glove,1980,AL,,OF
murphdw01,Gold Glove,1981,AL,,OF
murphdw01,Gold Glove,1982,AL,,OF
murphdw01,Gold Glove,1983,AL,,OF
murphdw01,Gold Glove,1984,AL,,OF
murphdw01,Gold Glove,1985,AL,Y,OF
murphse01,Gold Glove,2021,AL,,C
murraed02,Gold Glove,1982,AL,,1B
murraed02,Gold Glove,1983,AL,,1B
murraed02,Gold Glove,1984,AL,,1B
murraed02,Silver Slugger,1983,AL,,1B
murraed02,Silver Slugger,1984,AL,,1B
murraed02,Silver Slugger,1990,NL,,1B
musiast01,Most Valuable Player,1943,NL,,
musiast01,Most Valuable Player,1946,NL,,
musiast01,Most Valuable Player,1948,NL,,
mussimi01,Gold Glove,1996,AL,,P
mussimi01,Gold Glove,1997,AL,,P
mussimi01,Gold Glove,1998,AL,,P
mussimi01,Gold Glove,1999,AL,,P
mussimi01,Gold Glove,2001,AL,,P
mussimi01,Gold Glove,2003,AL,,P
mussimi01,Gold Glove,2008,AL,,P
myersra01,NLCS MVP,1990,NL,,
nealch01,Gold Glove,1959,NL,,2B
nettlgr01,ALCS MVP,1981,AL,,
nettlgr01,Gold Glove,1977,AL,,3B
nettlgr01,Gold Glove,1978,AL,,3B
newcodo01,Cy Young Award,1956,ML,,
newcodo01,Most Valuable Player,1956,NL,,
newhoha01,Most Valuable Player,1944,AL,,
newhoha01,Most Valuable Player,1945,AL,,
niekrph01,Gold Glove,1978,NL,,P
niekrph01,Gold Glove,1979,NL,,P
niekrph01,Gold Glove,1980,NL,,P
niekrph01,Gold Glove,1982,NL,,P
niekrph01,Gold Glove,1983,NL,,P
nokesma01,Silver Slugger,1987,AL,,C
norrimi01,Gold Glove,1980,AL,,P
norrimi01,Gold Glove,1981,AL,,P
ofarrbo01,Most Valuable Player,1926,NL,,
oglivbe01,Silver Slugger,1980,AL,,OF
ohtansh01,Most Valuable Player,2021,AL,,
ohtansh01,Most Valuable Player,2023,AL,,
ohtansh01,Most Valuable Player,2024,NL,,
ohtansh01,Most Valuable Player,2025,NL,,
ohtansh01,NLCS MVP,2025,NL,,
ohtansh01,Silver Slugger,2021,AL,,DH
ohtansh01,Silver Slugger,2023,AL,,DH
ohtansh01,Silver Slugger,2024,NL,,DH
ohtansh01,Silver Slugger,2025,NL,,DH
olerujo01,Gold Glove,2000,AL,,1B
olerujo01,Gold Glove,2002,AL,,1B
olerujo01,Gold Glove,2003,AL,,1B
olivato01,Gold Glove,1966,AL,,OF
oliveal01,Silver Slugger,1980,AL,,OF
oliveal01,Silver Slugger,1981,AL,,DH
oliveal01,Silver Slugger,1982,NL,,1B
olsonma02,Gold Glove,2018,AL,,1B
olsonma02,Gold Glove,2019,AL,,1B
olsonma02,Gold Glove,2025,NL,,1B
olsonma02,Silver Slugger,2023,NL,,1B
oneilty01,Gold Glove,2020,NL,,LF
oneilty01,Gold Glove,2021,NL,,LF
ordonma01,Silver Slugger,2000,AL,,OF
ordonma01,Silver Slugger,2002,AL,,OF
ordonma01,Silver Slugger,2007,AL,,OF
ordonre01,Gold Glove,1997,NL,,SS
ordonre01,Gold Glove,1998,NL,,SS
ordonre01,Gold Glove,1999,NL,,SS
ortizda01,ALCS MVP,2004,AL,,
ortizda01,Silver Slugger,2004,AL,,DH
ortizda01,Silver Slugger,2005,AL,,DH
ortizda01,Silver Slugger,2006,AL,,DH
ortizda01,Silver Slugger,2007,AL,,DH
ortizda01,Silver Slugger,2011,AL,,DH
ortizda01,Silver Slugger,2013,AL,,DH
ortizda01,Silver Slugger,2016,AL,,DH
ortizda01,World Series MVP,2013,ML,,
oswalro01,NLCS MVP,2005,NL,,
otisam01,Gold Glove,1971,AL,,OF
otisam01,Gold Glove,1973,AL,,OF
otisam01,Gold Glove,1974,AL,,OF
owingmi01,Silver Slugger,2007,NL,,P
ozunama01,Gold Glove,2017,NL,,LF
ozunama01,Silver Slugger,2017,NL,,OF
ozunama01,Silver Slugger,2020,NL,,DH
pagnoto01,Gold Glove,1991,NL,,C
pagnoto01,Gold Glove,1992,NL,,C
pagnoto01,Gold Glove,1994,NL,,C
palmede01,Silver Slugger,1998,AL,,3B
palmede01,Silver Slugger,1999,AL,,3B
palmeji01,Cy Young Award,1973,AL,,
palmeji01,Cy Young Award,1975,AL,,
palmeji01,Cy Young Award,1976,AL,,
palmeji01,Gold Glove,1976,AL,,P
palmeji01,Gold Glove,1977,AL,,P
palmeji01,Gold Glove,1978,AL,,P
palmeji01,Gold Glove,1979,AL,,P
palmera01,Gold Glove,1997,AL,,1B
palmera01,Gold Glove,1998,AL,,1B
palmera01,Gold Glove,1999,AL,,1B
palmera01,Silver Slugger,1998,AL,,1B
palmera01,Silver Slugger,1999,AL,,DH
panikjo01,Gold Glove,2016,NL,,2B
parkeda01,Gold Glove,1977,NL,,OF
parkeda01,Gold Glove,1978,NL,,OF
parkeda01,Gold Glove,1979,NL,,OF
parkeda01,Most Valuable Player,1978,NL,,
parkeda01,Silver Slugger,1985,NL,,OF
parkeda01,Silver Slugger,1986,NL,,OF
parkeda01,Silver Slugger,1990,AL,,DH
parkewe01,Gold Glove,1967,NL,,1B
parkewe01,Gold Glove,1968,NL,,1B
parkewe01,Gold Glove,1969,NL,,1B
parkewe01,Gold Glove,1970,NL,,1B
parkewe01,Gold Glove,1971,NL,,1B
parkewe01,Gold Glove,1972,NL,,1B
parrage01,Gold Glove,2011,NL,,LF
parrage01,Gold Glove,2013,NL,,RF
parrila02,Gold Glove,1983,AL,,C
parrila02,Gold Glove,1984,AL,,C
parrila02,Gold Glove,1985,AL,,C
parrila02,Silver Slugger,1980,AL,,C
parrila02,Silver Slugger,1982,AL,,C
parrila02,Silver Slugger,1983,AL,,C
parrila02,Silver Slugger,1984,AL,,C
parrila02,Silver Slugger,1986,AL,,C
parrila02,Silver Slugger,1990,AL,,C
pearcst01,World Series MVP,2018,ML,,
peavyja01,Cy Young Award,2007,NL,,
peckiro01,Most Valuable Player,1925,AL,,
pedrodu01,Gold Glove,2008,AL,,2B
pedrodu01,Gold Glove,2011,AL,,2B
pedrodu01,Gold Glove,2013,AL,,2B
pedrodu01,Gold Glove,2014,AL,,2B
pedrodu01,Most Valuable Player,2008,AL,,
pedrodu01,Silver Slugger,2008,AL,,2B
penaca01,Gold Glove,2008,AL,,1B
penaca01,Silver Slugger,2007,AL,,1B
penaje02,ALCS MVP,2022,AL,,
penaje02,Gold Glove,2022,AL,,SS
penaje02,World Series MVP,2022,ML,,
penato01,Gold Glove,1983,NL,,C
penato01,Gold Glove,1984,NL,,C
penato01,Gold Glove,1985,NL,,C
penato01,Gold Glove,1991,AL,,C
pendlte01,Gold Glove,1987,NL,,3B
pendlte01,Gold Glove,1989,NL,,3B
pendlte01,Gold Glove,1992,NL,,3B
pendlte01,Most Valuable Player,1991,NL,,
pepitjo01,Gold Glove,1965,AL,,1B
pepitjo01,Gold Glove,1966,AL,,1B
pepitjo01,Gold Glove,1969,AL,,1B
peralda01,Gold Glove,2019,NL,,RF
peralda01,Silver Slugger,2018,NL,,OF
perdoge01,Silver Slugger,2025,NL,,SS
perezed02,NLCS MVP,1999,NL,,
perezne01,Gold Glove,2000,NL,,SS
perezro02,Gold Glove,2019,AL,,C
perezro02,Gold Glove,2020,AL,,C
perezsa02,Gold Glove,2013,AL,,C
perezsa02,Gold Glove,2014,AL,,C
perezsa02,Gold Glove,2015,AL,,C
perezsa02,Gold Glove,2016,AL,,C
perezsa02,Gold Glove,2018,AL,,C
perezsa02,Silver Slugger,2016,AL,,C
perezsa02,Silver Slugger,2018,AL,,C
perezsa02,Silver Slugger,2020,AL,,C
perezsa02,Silver Slugger,2021,AL,,C
perezsa02,Silver Slugger,2024,AL,,C
perezsa02,World Series MVP,2015,ML,,
perryga01,Cy Young Award,1972,AL,,
perryga01,Cy Young Award,1978,NL,,
perryji01,Cy Young Award,1970,AL,,
pettian01,ALCS MVP,2001,AL,,
pettiga01,Gold Glove,1985,AL,,OF
pettiga01,Gold Glove,1986,AL,,OF
pettiga01,Gold Glove,1988,AL,,OF
pettiga01,Gold Glove,1989,AL,,OF
pettiga01,Gold Glove,1990,AL,,OF
phillbr01,Gold Glove,2008,NL,,2B
phillbr01,Gold Glove,2010,NL,,2B
phillbr01,Gold Glove,2011,NL,,2B
phillbr01,Gold Glove,2013,NL,,2B
phillbr01,Silver Slugger,2011,NL,,2B
piazzmi01,Silver Slugger,1993,NL,,C
piazzmi01,Silver Slugger,1994,NL,,C
piazzmi01,Silver Slugger,1995,NL,,C
piazzmi01,Silver Slugger,1996,NL,,C
piazzmi01,Silver Slugger,1997,NL,,C
piazzmi01,Silver Slugger,1998,NL,,C
piazzmi01,Silver Slugger,1999,NL,,C
piazzmi01,Silver Slugger,2000,NL,,C
piazzmi01,Silver Slugger,2001,NL,,C
piazzmi01,Silver Slugger,2002,NL,,C
piersji01,Gold Glove,1958,AL,,CF
piersji01,Gold Glove,1961,AL,,OF
pierzaj01,Silver Slugger,2012,AL,,C
pinsova01,Gold Glove,1961,NL,,OF
podrejo01,World Series MVP,1955,ML,,
polanpl01,ALCS MVP,2006,AL,,
polanpl01,Gold Glove,2007,AL,,2B
polanpl01,Gold Glove,2009,AL,,2B
polanpl01,Gold Glove,2011,NL,,3B
polanpl01,Silver Slugger,2007,AL,,2B
polloaj01,Gold Glove,2015,NL,,CF
porceri01,Cy Young Award,2016,AL,,
porteda02,NLCS MVP,1982,NL,,
porteda02,World Series MVP,1982,ML,,
portuma01,Silver Slugger,1994,NL,,P
posadjo01,Silver Slugger,2000,AL,,C
posadjo01,Silver Slugger,2001,AL,,C
posadjo01,Silver Slugger,2002,AL,,C
posadjo01,Silver Slugger,2003,AL,,C
posadjo01,Silver Slugger,2007,AL,,C
poseybu01,Gold Glove,2016,NL,,C
poseybu01,Most Valuable Player,2012,NL,,
poseybu01,Silver Slugger,2012,NL,,C
poseybu01,Silver Slugger,2014,NL,,C
poseybu01,Silver Slugger,2015,NL,,C
poseybu01,Silver Slugger,2017,NL,,C
poseybu01,Silver Slugger,2021,NL,,C
powelbo01,Most Valuable Player,1970,AL,,
powervi01,Gold Glove,1958,AL,,1B
powervi01,Gold Glove,1959,AL,,1B
powervi01,Gold Glove,1960,AL,,1B
powervi01,Gold Glove,1961,AL,,1B
powervi01,Gold Glove,1962,AL,,1B
powervi01,Gold Glove,1963,AL,,1B
powervi01,Gold Glove,1964,AL,,1B
priceda01,Cy Young Award,2012,AL,,
profaju01,Silver Slugger,2024,NL,,OF
puckeki01,ALCS MVP,1991,AL,,
puckeki01,Gold Glove,1986,AL,,OF
puckeki01,Gold Glove,1987,AL,,OF
puckeki01,Gold Glove,1988,AL,,OF
puckeki01,Gold Glove,1989,AL,,OF
puckeki01,Gold Glove,1991,AL,,OF
puckeki01,Gold Glove,1992,AL,,OF
puckeki01,Silver Slugger,1986,AL,,OF
puckeki01,Silver Slugger,1987,AL,,OF
